Entry	Rhea ID	Organism	Protein names
Q58944	RHEA:21036	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q5HIU0	RHEA:21036	Staphylococcus aureus (strain COL)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q5HS07	RHEA:21036	Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q6GCB8	RHEA:21036	Staphylococcus aureus (strain MSSA476)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q6GJW4	RHEA:21036	Staphylococcus aureus (strain MRSA252)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q7A7L2	RHEA:21036	Staphylococcus aureus (strain N315)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q8CQN7	RHEA:21036	Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q8NY95	RHEA:21036	Staphylococcus aureus (strain MW2)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q99WM3	RHEA:21036	Staphylococcus aureus (strain Mu50 / ATCC 700699)	Probable acetyl-CoA acyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
Q9I2A8	RHEA:21036	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)
