Entry	Rhea ID	Organism	Protein names
P43434	RHEA:15801 RHEA:54456 RHEA:41223 RHEA:38779 RHEA:40427 RHEA:40919 RHEA:45424 RHEA:40815 RHEA:56424	Cavia porcellus (Guinea pig)	Phospholipase A2 (EC 3.1.1.4) (Group IB phospholipase A2) (Phosphatidylcholine 2-acylhydrolase 1B)
P47711	RHEA:44604 RHEA:40911 RHEA:40815 RHEA:40431 RHEA:45424 RHEA:45472 RHEA:44524 RHEA:40919 RHEA:15801 RHEA:41223 RHEA:38779 RHEA:40811 RHEA:41231	Cavia porcellus (Guinea pig)	Phospholipase A2, membrane associated (EC 3.1.1.4) (GIIC sPLA2) (Group IIA phospholipase A2) (Phosphatidylcholine 2-acylhydrolase 2A)
P53816	RHEA:15801 RHEA:18689 RHEA:41223 RHEA:40487 RHEA:38783 RHEA:38779 RHEA:40427 RHEA:40571 RHEA:40815 RHEA:45164 RHEA:40431 RHEA:41348 RHEA:53496 RHEA:53500 RHEA:53524 RHEA:53528 RHEA:54544 RHEA:56432 RHEA:56436 RHEA:56440 RHEA:56444 RHEA:40811 RHEA:40971 RHEA:56448 RHEA:41384 RHEA:40923 RHEA:41360 RHEA:56428	Homo sapiens (Human)	Phospholipase A and acyltransferase 3 (EC 2.3.1.-) (EC 3.1.1.32) (EC 3.1.1.4) (Adipose-specific phospholipase A2) (AdPLA) (Group XVI phospholipase A1/A2) (H-rev 107 protein homolog) (H-REV107) (HREV107-1) (HRAS-like suppressor 1) (HRAS-like suppressor 3) (HRSL3) (HREV107-3) (Renal carcinoma antigen NY-REN-65)
P53817	RHEA:15801 RHEA:18689 RHEA:41223 RHEA:40487 RHEA:38783 RHEA:38779 RHEA:40427 RHEA:40571 RHEA:40815 RHEA:45164 RHEA:40431 RHEA:41348 RHEA:53496 RHEA:53500 RHEA:53524 RHEA:53528 RHEA:54544 RHEA:56432 RHEA:56436 RHEA:56440 RHEA:56444 RHEA:40811 RHEA:40971 RHEA:56448 RHEA:41384 RHEA:40923 RHEA:41360 RHEA:56428	Rattus norvegicus (Rat)	Phospholipase A and acyltransferase 3 (EC 2.3.1.-) (EC 3.1.1.32) (EC 3.1.1.4) (Group XVI phospholipase A2) (H-rev 107 protein homolog) (HRAS-like suppressor 3) (HRSL3) (Rat LRAT-like protein-3) (RLP-3)
P70683	RHEA:17777 RHEA:41376 RHEA:41372 RHEA:41368 RHEA:40479 RHEA:41183 RHEA:41203 RHEA:41191 RHEA:41195 RHEA:41199 RHEA:41159 RHEA:40483 RHEA:41179 RHEA:41151 RHEA:41155	Cavia porcellus (Guinea pig)	Platelet-activating factor acetylhydrolase (PAF acetylhydrolase) (EC 3.1.1.47) (1-alkyl-2-acetylglycerophosphocholine esterase) (2-acetyl-1-alkylglycerophosphocholine esterase) (LDL-associated phospholipase A2) (LDL-PLA(2)) (PAF 2-acylhydrolase)
P97570	RHEA:15801 RHEA:36231 RHEA:41223 RHEA:38779 RHEA:40811 RHEA:40427 RHEA:40519 RHEA:40431 RHEA:63304 RHEA:15177 RHEA:40435 RHEA:40831 RHEA:40827 RHEA:41067 RHEA:40479 RHEA:16645 RHEA:40463 RHEA:40467 RHEA:52812 RHEA:63256	Rattus norvegicus (Rat)	85/88 kDa calcium-independent phospholipase A2 (CaI-PLA2) (EC 3.1.1.4) (2-lysophosphatidylcholine acylhydrolase) (EC 3.1.1.5) (Group VI phospholipase A2) (GVI PLA2) (Intracellular membrane-associated calcium-independent phospholipase A2 beta) (iPLA2-beta) (Palmitoyl-CoA hydrolase) (EC 3.1.2.2) (Patatin-like phospholipase domain-containing protein 9) (PNPLA9)
P97819	RHEA:15801 RHEA:36231 RHEA:41223 RHEA:38779 RHEA:40811 RHEA:40427 RHEA:40519 RHEA:40431 RHEA:63304 RHEA:15177 RHEA:40435 RHEA:40831 RHEA:40827 RHEA:41067 RHEA:40479 RHEA:16645 RHEA:40463 RHEA:40467 RHEA:52812 RHEA:63256	Mus musculus (Mouse)	85/88 kDa calcium-independent phospholipase A2 (CaI-PLA2) (EC 3.1.1.4) (2-lysophosphatidylcholine acylhydrolase) (EC 3.1.1.5) (Group VI phospholipase A2) (GVI PLA2) (Intracellular membrane-associated calcium-independent phospholipase A2 beta) (iPLA2-beta) (Palmitoyl-CoA hydrolase) (EC 3.1.2.2) (Patatin-like phospholipase domain-containing protein 9) (PNPLA9)
Q00456	RHEA:41380	Ectopseudomonas mendocina (Pseudomonas mendocina)	Toluene-4-monooxygenase system, hydroxylase component subunit alpha (T4MO) (EC 1.14.13.236) (Toluene-4-monooxygenase hydroxylase subunit) (T4moH) (Toluene-4-monooxygenase system protein A) (T4moA)
Q03674	RHEA:15177 RHEA:40891 RHEA:40435 RHEA:44552 RHEA:41223	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Lysophospholipase 2 (EC 3.1.1.5) (Phospholipase B 2)
Q05017	RHEA:15801 RHEA:36231 RHEA:15177 RHEA:12044 RHEA:41223 RHEA:38779 RHEA:40923 RHEA:40811 RHEA:40971 RHEA:40911 RHEA:40919 RHEA:40975 RHEA:40915 RHEA:40435 RHEA:38575 RHEA:41111 RHEA:40983 RHEA:40979 RHEA:41103 RHEA:41107 RHEA:40927 RHEA:40967 RHEA:42604 RHEA:39939 RHEA:38487 RHEA:38491	Oryctolagus cuniculus (Rabbit)	Phospholipase B1, membrane-associated (Phospholipase B) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A2) (EC 3.1.1.4) (Phospholipase AdRab-B) (Phospholipase B/lipase) (PLB/LIP) (Triacylglycerol lipase) (EC 3.1.1.3)
