Entry	Rhea ID	Organism	Protein names
P17262	RHEA:17337	Pseudomonas sp. (strain CF600)	Metapyrocatechase (MPC) (EC 1.13.11.2) (CatO2ase) (Catechol 2,3-dioxygenase) (C23O)
P27887	RHEA:17337	Pseudomonas aeruginosa	Metapyrocatechase (MPC) (EC 1.13.11.2) (CatO2ase) (Catechol 2,3-dioxygenase)
P50166	RHEA:17389	Candida tropicalis (Yeast)	D-arabinitol 2-dehydrogenase [ribulose-forming] (ARDH) (EC 1.1.1.250)
P54721	RHEA:17337	Bacillus subtilis (strain 168)	Catechol-2,3-dioxygenase (EC 1.13.11.2) (Catechol-induced ring cleavage extradiol dioxygenase)
P9WIN0	RHEA:22036 RHEA:17825	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	Polyphosphate glucokinase (EC 2.7.1.63) (ATP-dependent glucokinase) (EC 2.7.1.2) (Polyphosphate--glucose phosphotransferase)
Q04285	RHEA:17337	Pseudomonas putida (Arthrobacter siderocapsulatus)	Metapyrocatechase (MPC) (EC 1.13.11.2) (CatO2ase) (Catechol 2,3-dioxygenase)
Q0TF72	RHEA:17825	Escherichia coli O6:K15:H31 (strain 536 / UPEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q143F8	RHEA:17825	Paraburkholderia xenovorans (strain LB400)	Bifunctional protein glk [Includes: Glucokinase (EC 2.7.1.2) (Glucose kinase); Putative HTH-type transcriptional regulator]
Q1BYA7	RHEA:17825	Burkholderia orbicola (strain AU 1054)	Bifunctional protein glk [Includes: Glucokinase (EC 2.7.1.2) (Glucose kinase); Putative HTH-type transcriptional regulator]
Q1R8X8	RHEA:17825	Escherichia coli (strain UTI89 / UPEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q2SYA5	RHEA:17825	Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CCUG 48851 / CIP 106301 / E264)	Bifunctional protein glk [Includes: Glucokinase (EC 2.7.1.2) (Glucose kinase); Putative HTH-type transcriptional regulator]
Q39IQ1	RHEA:17825	Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383)	Bifunctional protein glk [Includes: Glucokinase (EC 2.7.1.2) (Glucose kinase); Putative HTH-type transcriptional regulator]
Q3JPP0	RHEA:17825	Burkholderia pseudomallei (strain 1710b)	Bifunctional protein glk [Includes: Glucokinase (EC 2.7.1.2) (Glucose kinase); Putative HTH-type transcriptional regulator]
Q49988	RHEA:22036 RHEA:17825	Mycobacterium leprae (strain TN)	Polyphosphate glucokinase (EC 2.7.1.63) (ATP-dependent glucokinase) (EC 2.7.1.2) (Polyphosphate--glucose phosphotransferase)
Q62HW8	RHEA:17825	Burkholderia mallei (strain ATCC 23344)	Bifunctional protein glk [Includes: Glucokinase (EC 2.7.1.2) (Glucose kinase); Putative HTH-type transcriptional regulator]
Q63RQ7	RHEA:17825	Burkholderia pseudomallei (strain K96243)	Bifunctional protein glk [Includes: Glucokinase (EC 2.7.1.2) (Glucose kinase); Putative HTH-type transcriptional regulator]
Q6F9F6	RHEA:17109 RHEA:57028	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	Flavin-dependent trigonelline monooxygenase, oxygenase component (EC 1.14.14.-)
Q7P1R6	RHEA:17825	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG 213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q8FFD4	RHEA:17825	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q9GTW9	RHEA:17825	Trichomonas vaginalis	Glucokinase 1 (EC 2.7.1.2) (Glucose kinase 1) (Hexokinase-1)
A1JLD7	RHEA:17825	Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A1KUL0	RHEA:17825	Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A1SXA4	RHEA:17825	Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A1U1P2	RHEA:17825	Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8) (Marinobacter aquaeolei)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A4TMF1	RHEA:17825	Yersinia pestis (strain Pestoides F)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A4WD05	RHEA:17825	Enterobacter sp. (strain 638)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A6TC33	RHEA:17825	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A6UEW0	RHEA:17825	Sinorhizobium medicae (strain WSM419) (Ensifer medicae)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A6V2N1	RHEA:17825	Pseudomonas paraeruginosa (strain DSM 24068 / PA7) (Pseudomonas aeruginosa (strain PA7))	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A7FGD3	RHEA:17825	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A7H492	RHEA:17825	Campylobacter jejuni subsp. doylei (strain ATCC BAA-1458 / RM4099 / 269.97)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A7MP52	RHEA:17825	Cronobacter sakazakii (strain ATCC BAA-894) (Enterobacter sakazakii)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A8ADK6	RHEA:17825	Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A9M041	RHEA:17825	Neisseria meningitidis serogroup C (strain 053442)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A9MIH3	RHEA:17825	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A9N432	RHEA:17825	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
A9QZG0	RHEA:17825	Yersinia pestis bv. Antiqua (strain Angola)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B0RSF9	RHEA:17825	Xanthomonas campestris pv. campestris (strain B100)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
