Entry	Rhea ID	Organism	Protein names
Q5M868	RHEA:13269 RHEA:14297 RHEA:58344 RHEA:58340 RHEA:59104 RHEA:59108 RHEA:11956 RHEA:58264 RHEA:58324 RHEA:70235 RHEA:70255	Rattus norvegicus (Rat)	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45) (Beta-glucocerebrosidase 2) (Beta-glucosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase GBA2) (EC 3.2.1.-) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (EC 3.2.1.46) (Non-lysosomal glycosylceramidase)
Q5RF65	RHEA:13269 RHEA:14297 RHEA:59288 RHEA:59284 RHEA:43908 RHEA:59292 RHEA:70239	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Cytosolic beta-glucosidase (EC 3.2.1.21) (Cytosolic galactosylceramidase) (EC 3.2.1.46) (Cytosolic glucosylceramidase) (EC 3.2.1.45) (Cytosolic glycosylceramidase) (Cytosolic GCase)
Q5XI42	RHEA:16185 RHEA:10652 RHEA:69763 RHEA:44100 RHEA:69759 RHEA:33739 RHEA:59920 RHEA:69767 RHEA:67248 RHEA:36135 RHEA:11840 RHEA:11888 RHEA:80815 RHEA:59908 RHEA:59904 RHEA:80819 RHEA:59916 RHEA:60692 RHEA:59912 RHEA:21660	Rattus norvegicus (Rat)	Aldehyde dehydrogenase family 3 member B1 (EC 1.2.1.28) (EC 1.2.1.5) (EC 1.2.1.7) (Aldehyde dehydrogenase 7) (Long-chain fatty aldehyde dehydrogenase) (EC 1.2.1.48) (Medium-chain fatty aldehyde dehydrogenase)
Q69ZF3	RHEA:13269 RHEA:14297 RHEA:58344 RHEA:58340 RHEA:59104 RHEA:59108 RHEA:11956 RHEA:58264 RHEA:58324 RHEA:70235 RHEA:70255	Mus musculus (Mouse)	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45) (Beta-glucocerebrosidase 2) (Beta-glucosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase GBA2) (EC 3.2.1.-) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (EC 3.2.1.46) (Non-lysosomal glycosylceramidase)
Q7G191	RHEA:16277 RHEA:16829 RHEA:58960 RHEA:58964 RHEA:58968 RHEA:58972 RHEA:58976 RHEA:58980 RHEA:58984 RHEA:58988 RHEA:58992 RHEA:58996 RHEA:59000 RHEA:59004 RHEA:59008	Arabidopsis thaliana (Mouse-ear cress)	Aldehyde oxidase 4 (AO-4) (AtAO-4) (AtAO2) (EC 1.2.3.1) (Benzaldehyde oxidase) (Indole-3-acetaldehyde oxidase) (IAA oxidase) (EC 1.2.3.7)
Q80VQ0	RHEA:16185 RHEA:10652 RHEA:69763 RHEA:44100 RHEA:69759 RHEA:33739 RHEA:59920 RHEA:69767 RHEA:67248 RHEA:36135 RHEA:11840 RHEA:11888 RHEA:80815 RHEA:59908 RHEA:59904 RHEA:80819 RHEA:59916 RHEA:60692 RHEA:59912 RHEA:21660	Mus musculus (Mouse)	Aldehyde dehydrogenase family 3 member B1 (EC 1.2.1.28) (EC 1.2.1.5) (EC 1.2.1.7) (Aldehyde dehydrogenase 7) (Long-chain fatty aldehyde dehydrogenase) (EC 1.2.1.48) (Medium-chain fatty aldehyde dehydrogenase)
Q9FZ42	RHEA:66448 RHEA:27986 RHEA:64708 RHEA:58424 RHEA:58332	Arabidopsis thaliana (Mouse-ear cress)	NADPH-dependent aldehyde reductase 1, chloroplastic (AtChlADR1) (EC 1.1.1.-) (Glucose and ribitol dehydrogenase homolog 1)
Q9H227	RHEA:13269 RHEA:14297 RHEA:59288 RHEA:59284 RHEA:43908 RHEA:59292 RHEA:70239	Homo sapiens (Human)	Cytosolic beta-glucosidase (EC 3.2.1.21) (Cytosolic beta-glucosidase-like protein 1) (Cytosolic galactosylceramidase) (EC 3.2.1.46) (Cytosolic glucosylceramidase) (EC 3.2.1.45) (Cytosolic glycosylceramidase) (Cytosolic GCase) (Glucosidase beta acid 3) (Glucosylceramidase beta 3) (Klotho-related protein) (KLrP)
Q9HCG7	RHEA:13269 RHEA:14297 RHEA:58344 RHEA:58340 RHEA:59104 RHEA:59108 RHEA:11956 RHEA:58264 RHEA:58324 RHEA:70235 RHEA:70255	Homo sapiens (Human)	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45) (Beta-glucocerebrosidase 2) (Beta-glucosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase GBA2) (EC 3.2.1.-) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (EC 3.2.1.46) (Non-lysosomal glycosylceramidase)
Q9M2E2	RHEA:23812 RHEA:66448 RHEA:58424	Arabidopsis thaliana (Mouse-ear cress)	(+)-neomenthol dehydrogenase (EC 1.1.1.-) (EC 1.1.1.208) (Menthone:neomenthol reductase) (NADPH-dependent aldehyde reductase 2, cytosolic) (AtCytADR2) (Short-chain dehydrogenase/reductase 1) (AtSDR1)
Q9QYF1	RHEA:25033 RHEA:54912 RHEA:54916 RHEA:54920 RHEA:58364 RHEA:58368 RHEA:58372 RHEA:58332 RHEA:58400 RHEA:58404 RHEA:58376 RHEA:58380 RHEA:58384 RHEA:58328	Mus musculus (Mouse)	Retinol dehydrogenase 11 (EC 1.1.1.300) (Androgen-regulated short-chain dehydrogenase/reductase 1) (Cell line MC/9.IL4-derived protein 1) (M42C60) (Prostate short-chain dehydrogenase/reductase 1) (Retinal reductase 1) (RalR1) (Short-chain aldehyde dehydrogenase) (SCALD)
Q9Z0U5	RHEA:16829 RHEA:23724 RHEA:18569 RHEA:58960 RHEA:58972 RHEA:56736 RHEA:22520	Rattus norvegicus (Rat)	Aldehyde oxidase 1 (EC 1.2.3.1) (Aryl-aldehyde oxidase 1) (EC 1.2.3.9) (Azaheterocycle hydroxylase 1) (EC 1.17.3.-) (Pyridoxal oxidase 1) (EC 1.2.3.8)
A0A100YXA1	RHEA:59216	Tractidigestivibacter scatoligenes (Olsenella scatoligenes)	Indoleacetate decarboxylase (IAD) (EC 4.1.1.115) (OsIAD)
Q9SQR2	RHEA:27986 RHEA:66448 RHEA:64708 RHEA:58424	Arabidopsis thaliana (Mouse-ear cress)	NADPH-dependent aldehyde reductase 2, chloroplastic (AtChlADR2) (EC 1.1.1.-) (Short-chain type dehydrogenase/reductase)
Q9ZUH5	RHEA:66448 RHEA:58424 RHEA:27986 RHEA:64708	Arabidopsis thaliana (Mouse-ear cress)	Short-chain dehydrogenase/reductase 2b (AtSDR2b) (EC 1.1.1.-) (NADPH-dependent aldehyde reductase 1, cytosolic) (AtCytADR1)
