Entry	Rhea ID	Organism	Protein names
P31657	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Populus deltoides (Eastern poplar) (Eastern cottonwood)	Probable cinnamyl alcohol dehydrogenase (CAD) (EC 1.1.1.195)
P42495	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Aralia cordata (Udo) (Cordate spikenard)	Probable cinnamyl alcohol dehydrogenase 1 (CAD 1) (EC 1.1.1.195)
P50746	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Eucalyptus botryoides (Southern mahogany) (Eucalyptus saligna subsp. botryoides)	Probable cinnamyl alcohol dehydrogenase (CAD) (EC 1.1.1.195)
Q08350	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Picea abies (Norway spruce) (Picea excelsa)	Probable cinnamyl alcohol dehydrogenase 7/8 (CAD 7/8) (EC 1.1.1.195)
Q0J6T3	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Oryza sativa subsp. japonica (Rice)	Probable cinnamyl alcohol dehydrogenase 5 (OsCAD5) (EC 1.1.1.195)
Q10PS6	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Oryza sativa subsp. japonica (Rice)	Probable cinnamyl alcohol dehydrogenase 9 (OsCAD9) (EC 1.1.1.195)
Q2R114	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Oryza sativa subsp. japonica (Rice)	Putative cinnamyl alcohol dehydrogenase 4 (OsCAD4) (EC 1.1.1.195)
Q337Y2	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Oryza sativa subsp. japonica (Rice)	Probable cinnamyl alcohol dehydrogenase 3 (OsCAD3) (EC 1.1.1.195)
Q40976	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Pinus radiata (Monterey pine) (Pinus insignis)	Probable cinnamyl alcohol dehydrogenase (CAD) (EC 1.1.1.195)
Q42726	RHEA:10392 RHEA:22444 RHEA:45704 RHEA:45724 RHEA:45728	Eucalyptus gunnii (Cider gum)	Probable cinnamyl alcohol dehydrogenase 1 (CAD 1) (EC 1.1.1.195)
