Entry	Rhea ID	Organism	Protein names
W5PLZ6	RHEA:10076 RHEA:69639 RHEA:30679 RHEA:69647 RHEA:69655 RHEA:69659 RHEA:69663 RHEA:69667 RHEA:69671 RHEA:69675 RHEA:69679 RHEA:69683 RHEA:69687 RHEA:69699 RHEA:69703 RHEA:69707 RHEA:69711	Ovis aries (Sheep)	Lactase/phlorizin hydrolase (Lactase/glycosylceramidase) [Includes: Lactase (EC 3.2.1.108); Glycosylceramidase (EC 3.2.1.62) (Phlorizin hydrolase)]
A0A075HNX4	RHEA:22756 RHEA:69484 RHEA:69488 RHEA:69492 RHEA:69496	Uncultured marine euryarchaeote	Long-chain alcohol oxidase (LCAO) (EC 1.1.3.20)
Q8RQU9	RHEA:70179	Sporosarcina globispora (Bacillus globisporus)	1,6-alpha-glucosyltransferase (6GT) (EC 2.4.1.24) (6-glucosyltransferase)
Q8RQV0	RHEA:70183 RHEA:70187	Sporosarcina globispora (Bacillus globisporus)	Isomaltosyltransferase (IMT) (EC 2.4.1.387) (Alpha-1,3-isomaltosyltransferase) (CTS-producing enzyme)
A0A1H1XG33	RHEA:69611	Mucilaginibacter mallensis	Kojibiose hydrolase (EC 3.2.1.216) (Kojibiase) (Kojibiose glucohydrolase)
A0A3Q7I9E2	RHEA:72243	Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	Cathecol O-methyltransferase 1 (EC 2.1.1.-)
A9CEY6	RHEA:70779	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	6-dehydroglucose reductase (EC 1.1.1.432) (SQ monooxygenase cluster protein B)
F9USN6	RHEA:70603 RHEA:73955 RHEA:73959	Lactiplantibacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) (Lactobacillus plantarum)	Vinyl phenol reductase (VPR) (EC 1.1.1.-) (4-vinylphenol reductase)
P0DO52	RHEA:72031	Nesocodon mauritianus (Blue Mauritius bellflower) (Wahlenbergia mauritiana)	Sinalpyl alcohol oxidase Nec3 (EC 1.1.3.-) (Nectar protein 3) (NmNec3)
Q2G5J3	RHEA:70779	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	6-dehydroglucose reductase (EC 1.1.1.432) (NAD(P)-dependent D-glucose 6-dehydrogenase)
