Entry	Rhea ID	Organism	Protein names
P77044	RHEA:34187 RHEA:34191	Escherichia coli (strain K12)	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase (EC 3.7.1.14) (2-hydroxy-6-ketonona-2,4-diene-1,9-dioic acid 5,6-hydrolase) (2-hydroxy-6-oxonona-2,4,7-triene-1,9-dioic acid 5,6-hydrolase) (2-hydroxy-6-oxonona-2,4-diene-1,9-dioic acid 5,6-hydrolase)
P93184	RHEA:22780 RHEA:34495	Hordeum vulgare (Barley)	Lipoxygenase 2.1, chloroplastic (EC 1.13.11.12) (LOX-100) (LOX2:Hv:1)
P97564	RHEA:15325 RHEA:35723 RHEA:37203 RHEA:37199 RHEA:37195 RHEA:35727 RHEA:33203	Rattus norvegicus (Rat)	Glycerol-3-phosphate acyltransferase 1, mitochondrial (GPAT-1) (EC 2.3.1.15)
Q1JPA0	RHEA:16185 RHEA:10652 RHEA:69763 RHEA:44100 RHEA:69759 RHEA:33739 RHEA:59920 RHEA:69767 RHEA:67248 RHEA:36135 RHEA:11840 RHEA:11888 RHEA:80815 RHEA:59908 RHEA:59904 RHEA:80819 RHEA:59916 RHEA:60692 RHEA:59912 RHEA:21660	Bos taurus (Bovine)	Aldehyde dehydrogenase family 3 member B1 (EC 1.2.1.28) (EC 1.2.1.5) (EC 1.2.1.7) (Aldehyde dehydrogenase 7) (Long-chain fatty aldehyde dehydrogenase) (EC 1.2.1.48) (Medium-chain fatty aldehyde dehydrogenase)
Q2KJD9	RHEA:32727 RHEA:35379 RHEA:36523 RHEA:39675 RHEA:36511 RHEA:39679 RHEA:36503 RHEA:35391 RHEA:36475 RHEA:36483	Bos taurus (Bovine)	Very long chain fatty acid elongase 5 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELOVL5) (ELOVL fatty acid elongase 5) (ELOVL FA elongase 5) (Elongation of very long chain fatty acids protein 5) (Very long chain 3-ketoacyl-CoA synthase 5) (Very long chain 3-oxoacyl-CoA synthase 5)
Q32NI8	RHEA:32727 RHEA:35379 RHEA:36523 RHEA:39675 RHEA:36511 RHEA:39679 RHEA:36503 RHEA:35391 RHEA:36475 RHEA:36483	Xenopus laevis (African clawed frog)	Very long chain fatty acid elongase 5 (EC 2.3.1.199) (3-keto acyl-CoA synthase elovl5) (ELOVL fatty acid elongase 5) (ELOVL FA elongase 5) (Elongation of very long chain fatty acids protein 5) (Very long chain 3-ketoacyl-CoA synthase 5) (Very long chain 3-oxoacyl-CoA synthase 5)
Q3SYC2	RHEA:16741 RHEA:77271 RHEA:77539 RHEA:77275 RHEA:77279 RHEA:77283 RHEA:77287 RHEA:77543 RHEA:39951 RHEA:77291 RHEA:77547 RHEA:32947 RHEA:38467 RHEA:39943 RHEA:38019 RHEA:38115 RHEA:38119 RHEA:38123 RHEA:38127 RHEA:37915 RHEA:38131 RHEA:38135 RHEA:38139 RHEA:77571 RHEA:77615 RHEA:77631 RHEA:77587 RHEA:77563 RHEA:77583 RHEA:77267 RHEA:77591 RHEA:77595 RHEA:77635 RHEA:77627 RHEA:55340 RHEA:10868 RHEA:38219 RHEA:55344 RHEA:77579 RHEA:77575	Homo sapiens (Human)	2-acylglycerol O-acyltransferase 2 (EC 2.3.1.20) (EC 2.3.1.22) (Acyl-CoA:monoacylglycerol acyltransferase 2) (MGAT2) (hMGAT2) (Diacylglycerol O-acyltransferase candidate 5) (hDC5) (Diacylglycerol acyltransferase 2-like protein 5) (Monoacylglycerol O-acyltransferase 2)
Q3SZL3	RHEA:12937 RHEA:32995 RHEA:33191 RHEA:37563 RHEA:37559 RHEA:37515 RHEA:35987 RHEA:37511 RHEA:37655 RHEA:35983 RHEA:37527 RHEA:37383 RHEA:37207 RHEA:35991 RHEA:35995 RHEA:37483 RHEA:35999 RHEA:37479 RHEA:37487 RHEA:37387 RHEA:37391 RHEA:37395 RHEA:37579 RHEA:37503 RHEA:64228 RHEA:37575 RHEA:36023 RHEA:37495 RHEA:64204 RHEA:37635 RHEA:37567 RHEA:37571 RHEA:37531 RHEA:37407 RHEA:37535 RHEA:37375 RHEA:37539 RHEA:37379	Bos taurus (Bovine)	Lysophospholipid acyltransferase 5 (LPLAT 5) (EC 2.3.1.-) (1-acylglycerophosphocholine O-acyltransferase) (EC 2.3.1.23) (1-acylglycerophosphoethanolamine O-acyltransferase) (EC 2.3.1.n7) (1-acylglycerophosphoserine O-acyltransferase) (EC 2.3.1.n6) (Lysophosphatidylcholine acyltransferase 3) (Lyso-PC acyltransferase 3) (Membrane-bound O-acyltransferase domain-containing protein 5) (O-acyltransferase domain-containing protein 5)
Q42524	RHEA:19641 RHEA:36299 RHEA:36251 RHEA:72419 RHEA:72423 RHEA:72431 RHEA:72435 RHEA:72439 RHEA:72443	Arabidopsis thaliana (Mouse-ear cress)	4-coumarate--CoA ligase 1 (4CL 1) (EC 6.2.1.12) ((E)-ferulate--CoA ligase) (EC 6.2.1.34) (4-coumarate--CoA ligase isoform 1) (At4CL1) (4-coumaroyl-CoA synthase 1)
Q42982	RHEA:36251 RHEA:19641 RHEA:36299 RHEA:64788 RHEA:72439 RHEA:72443 RHEA:72419 RHEA:72423 RHEA:72431 RHEA:72435	Oryza sativa subsp. japonica (Rice)	4-coumarate--CoA ligase 2 (4CL 2) (Os4CL2) (EC 6.2.1.12) ((E)-ferulate--CoA ligase) (EC 6.2.1.34) (4-coumaroyl-CoA synthase 2)
Q4R516	RHEA:32727 RHEA:35379 RHEA:36523 RHEA:39675 RHEA:36511 RHEA:39679 RHEA:36503 RHEA:35391 RHEA:36475 RHEA:36483	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	Very long chain fatty acid elongase 5 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELOVL5) (ELOVL fatty acid elongase 5) (ELOVL FA elongase 5) (Elongation of very long chain fatty acids protein 5) (Very long chain 3-ketoacyl-CoA synthase 5) (Very long chain 3-oxoacyl-CoA synthase 5)
Q4V8J4	RHEA:15325 RHEA:19709 RHEA:35727 RHEA:35723 RHEA:37199 RHEA:37203 RHEA:37187 RHEA:33187 RHEA:37131 RHEA:37179 RHEA:37139 RHEA:37171 RHEA:37143 RHEA:37147 RHEA:37159 RHEA:37455	Rattus norvegicus (Rat)	Glycerol-3-phosphate acyltransferase 3 (GPAT-3) (EC 2.3.1.15) (1-acyl-sn-glycerol-3-phosphate O-acyltransferase 10) (AGPAT 10) (1-acyl-sn-glycerol-3-phosphate O-acyltransferase 9) (1-AGP acyltransferase 9) (1-AGPAT 9) (EC 2.3.1.51) (Lysophosphatidic acid acyltransferase theta) (LPAAT-theta)
