Entry	Rhea ID	Organism	Protein names
O35488	RHEA:38879 RHEA:33655 RHEA:15421 RHEA:19713 RHEA:33607 RHEA:44936 RHEA:30751 RHEA:47264 RHEA:36139 RHEA:21380 RHEA:54536 RHEA:33639 RHEA:44932 RHEA:22976	Mus musculus (Mouse)	Long-chain fatty acid transport protein 2 (Arachidonate--CoA ligase) (EC 6.2.1.15) (Fatty acid transport protein 2) (FATP-2) (Fatty-acid-coenzyme A ligase, very long-chain 1) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Phytanate--CoA ligase) (EC 6.2.1.24) (Solute carrier family 27 member 2) (Slc27a2) (THCA-CoA ligase) (EC 6.2.1.7) (Very long-chain acyl-CoA synthetase) (VLACS) (VLCS) (EC 6.2.1.-) (Very long-chain-fatty-acid-CoA ligase)
O35678	RHEA:34019 RHEA:44688 RHEA:26132 RHEA:44328 RHEA:44320 RHEA:44316 RHEA:44312 RHEA:39963 RHEA:38487 RHEA:38491 RHEA:44732 RHEA:44728 RHEA:48428 RHEA:39959 RHEA:38363 RHEA:48296 RHEA:45412 RHEA:45416 RHEA:48300	Mus musculus (Mouse)	Monoglyceride lipase (MGL) (EC 3.1.1.23) (Monoacylglycerol lipase) (MAGL)
O53551	RHEA:48340 RHEA:15421 RHEA:43740 RHEA:33623 RHEA:30751 RHEA:23532 RHEA:43764	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	Medium/long-chain-fatty-acid--CoA ligase FadD17 (FACL) (EC 6.2.1.2) (EC 6.2.1.3) (Acyl-CoA synthetase) (FACL17) (Steroid-24-oyl-CoA synthetase)
O53664	RHEA:26526 RHEA:40187 RHEA:44024 RHEA:39159 RHEA:39175 RHEA:17849	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	3-hydroxyacyl-thioester dehydratase X (EC 4.2.1.-) (3-hydroxybutyryl-CoA dehydratase) (EC 4.2.1.55) (Enoyl-CoA hydratase 2) (EC 4.2.1.119)
O53666	RHEA:17721 RHEA:14477 RHEA:47196 RHEA:47240 RHEA:43448 RHEA:47296 RHEA:48176 RHEA:43464 RHEA:24004	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	Broad-specificity linear acyl-CoA dehydrogenase FadE5 (Long-chain-acyl-CoA dehydrogenase) (EC 1.3.8.8) (Medium-chain-acyl-CoA dehydrogenase) (EC 1.3.8.7) (Short-chain-acyl-CoA dehydrogenase) (EC 1.3.8.1)
O60427	RHEA:46424 RHEA:46420 RHEA:46060	Homo sapiens (Human)	Acyl-CoA (8-3)-desaturase (EC 1.14.19.44) (Delta(5) fatty acid desaturase) (D5D) (Delta(5) desaturase) (Delta-5 desaturase) (Fatty acid desaturase 1)
O70490	RHEA:48340 RHEA:10132 RHEA:43740 RHEA:46172 RHEA:33631 RHEA:33627	Rattus norvegicus (Rat)	Acyl-coenzyme A synthetase ACSM2, mitochondrial (EC 6.2.1.2) (Acyl-CoA synthetase medium-chain family member 2) (Benzoate--CoA ligase) (EC 6.2.1.25) (Butyrate--CoA ligase 2) (Butyryl-coenzyme A synthetase 2) (Kidney-specific protein KS) (Middle-chain acyl-CoA synthetase 2)
O94457	RHEA:46560	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	Delta(7)-sterol 5(6)-desaturase erg31 (EC 1.14.19.20) (C-5 sterol desaturase erg31) (Ergosterol Delta(5,6) desaturase erg31) (Ergosterol biosynthetic protein 31) (Sterol-C5-desaturase erg31)
O95573	RHEA:15421 RHEA:19713 RHEA:36139 RHEA:52116 RHEA:52112 RHEA:52108 RHEA:52016 RHEA:52012 RHEA:48340 RHEA:30751 RHEA:33619 RHEA:33623 RHEA:33615 RHEA:46208 RHEA:33607 RHEA:33647 RHEA:33651 RHEA:44936 RHEA:44932 RHEA:67848 RHEA:38883	Homo sapiens (Human)	Fatty acid CoA ligase Acsl3 (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 3) (LACS 3) (Long-chain-fatty-acid--CoA ligase 3) (EC 6.2.1.3) (Medium-chain acyl-CoA ligase Acsl3) (EC 6.2.1.2)
O95864	RHEA:47140 RHEA:47144 RHEA:37023 RHEA:36999 RHEA:46064 RHEA:39567 RHEA:39571	Homo sapiens (Human)	Acyl-CoA 6-desaturase (EC 1.14.19.3) (Delta(6) fatty acid desaturase) (D6D) (Delta(6) desaturase) (Delta-6 desaturase) (Fatty acid desaturase 2)
O95870	RHEA:44500 RHEA:41752 RHEA:44516 RHEA:44520 RHEA:44524 RHEA:44528 RHEA:44540 RHEA:40919 RHEA:44312 RHEA:39963 RHEA:38487 RHEA:38491 RHEA:44732 RHEA:44728 RHEA:26132 RHEA:45412 RHEA:45416 RHEA:48428	Homo sapiens (Human)	Phosphatidylserine lipase ABHD16A (EC 3.1.-.-) (Alpha/beta hydrolase domain-containing protein 16A) (Abhydrolase domain-containing protein 16A) (HLA-B-associated transcript 5) (hBAT5) (Monoacylglycerol lipase ABHD16A) (EC 3.1.1.23) (Protein G5)
P15650	RHEA:17721 RHEA:14477 RHEA:47228 RHEA:47236 RHEA:47240 RHEA:43448 RHEA:47316 RHEA:47296 RHEA:48176 RHEA:48180 RHEA:43464 RHEA:49828 RHEA:83051 RHEA:83055 RHEA:47300 RHEA:47432 RHEA:47448 RHEA:83023 RHEA:47304 RHEA:82939 RHEA:82951 RHEA:83155 RHEA:83159 RHEA:83207 RHEA:83223 RHEA:83291 RHEA:83335 RHEA:83371 RHEA:83387 RHEA:48188 RHEA:84463 RHEA:84467 RHEA:84471 RHEA:84475 RHEA:84595 RHEA:84599 RHEA:84603 RHEA:84607 RHEA:84611 RHEA:84619 RHEA:84623 RHEA:85107 RHEA:85123	Rattus norvegicus (Rat)	Long-chain specific acyl-CoA dehydrogenase, mitochondrial (LCAD) (EC 1.3.8.8) (Medium-chain acyl-CoA dehydrogenase, mitochondrial) (EC 1.3.8.7)
P28330	RHEA:17721 RHEA:14477 RHEA:47228 RHEA:47236 RHEA:47240 RHEA:43448 RHEA:47316 RHEA:47296 RHEA:48176 RHEA:48180 RHEA:43464 RHEA:49828 RHEA:83023 RHEA:47304 RHEA:82939 RHEA:82951 RHEA:83051 RHEA:83055 RHEA:47300 RHEA:47432 RHEA:47448 RHEA:83155 RHEA:83159 RHEA:83207 RHEA:83223 RHEA:83291 RHEA:83335 RHEA:83371 RHEA:83387 RHEA:48188 RHEA:84463 RHEA:84467 RHEA:84471 RHEA:84475 RHEA:84595 RHEA:84599 RHEA:84603 RHEA:84607 RHEA:84611 RHEA:84619 RHEA:84623 RHEA:85107 RHEA:85123	Homo sapiens (Human)	Long-chain specific acyl-CoA dehydrogenase, mitochondrial (LCAD) (EC 1.3.8.8) (Medium-chain acyl-CoA dehydrogenase, mitochondrial) (EC 1.3.8.7)
P32353	RHEA:46560	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Delta(7)-sterol 5(6)-desaturase ERG3 (EC 1.14.19.20) (C-5 sterol desaturase ERG3) (Ergosterol Delta(5,6) desaturase ERG3) (Ergosterol biosynthetic protein 3) (Sterol-C5-desaturase)
P38135	RHEA:43740 RHEA:33631 RHEA:33623	Escherichia coli (strain K12)	Medium-chain fatty-acid--CoA ligase (EC 6.2.1.-) (Acyl-CoA synthetase) (ACS) (Fatty acyl-CoA synthetase FadK)
P42829	RHEA:10240 RHEA:18177 RHEA:63232 RHEA:45408	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacterium smegmatis)	Enoyl-[acyl-carrier-protein] reductase [NADH] (ENR) (Enoyl-ACP reductase) (EC 1.3.1.9) (FAS-II enoyl-ACP reductase) (NADH-dependent 2-trans-enoyl-ACP reductase)
P45953	RHEA:17721 RHEA:19181 RHEA:47232 RHEA:47228 RHEA:47236 RHEA:47240 RHEA:43448 RHEA:47316 RHEA:47296 RHEA:83051 RHEA:83055 RHEA:47300 RHEA:47432 RHEA:47448 RHEA:83023 RHEA:47304 RHEA:82939 RHEA:82951 RHEA:83155 RHEA:83159 RHEA:83207 RHEA:83223 RHEA:83291 RHEA:83335 RHEA:83371 RHEA:83387 RHEA:48188 RHEA:84463 RHEA:84467 RHEA:84471 RHEA:84475 RHEA:84595 RHEA:84599 RHEA:84603 RHEA:84607 RHEA:84611 RHEA:84619 RHEA:84623 RHEA:85107 RHEA:85123	Rattus norvegicus (Rat)	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial (VLCAD) (EC 1.3.8.9) (Long-chain specific acyl-CoA dehydrogenase, mitochondrial) (EC 1.3.8.8)
P48818	RHEA:17721 RHEA:19181 RHEA:47232 RHEA:47228 RHEA:47236 RHEA:47240 RHEA:43448 RHEA:47316 RHEA:47296 RHEA:83051 RHEA:83055 RHEA:47300 RHEA:47432 RHEA:47448 RHEA:83023 RHEA:47304 RHEA:82939 RHEA:82951 RHEA:83155 RHEA:83159 RHEA:83207 RHEA:83223 RHEA:83291 RHEA:83335 RHEA:83371 RHEA:83387 RHEA:48188 RHEA:84463 RHEA:84467 RHEA:84471 RHEA:84475 RHEA:84595 RHEA:84599 RHEA:84603 RHEA:84607 RHEA:84611 RHEA:84619 RHEA:84623 RHEA:85107 RHEA:85123	Bos taurus (Bovine)	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial (VLCAD) (EC 1.3.8.9) (Long-chain specific acyl-CoA dehydrogenase, mitochondrial) (EC 1.3.8.8)
P49748	RHEA:17721 RHEA:19181 RHEA:47232 RHEA:47228 RHEA:47236 RHEA:47240 RHEA:43448 RHEA:47316 RHEA:47296 RHEA:83051 RHEA:83055 RHEA:47300 RHEA:47432 RHEA:47448 RHEA:83023 RHEA:47304 RHEA:82939 RHEA:82951 RHEA:83155 RHEA:83159 RHEA:83207 RHEA:83223 RHEA:83291 RHEA:83335 RHEA:83371 RHEA:83387 RHEA:48188 RHEA:84463 RHEA:84467 RHEA:84471 RHEA:84475 RHEA:84595 RHEA:84599 RHEA:84603 RHEA:84607 RHEA:84611 RHEA:84619 RHEA:84623 RHEA:85107 RHEA:85123 RHEA:17721 RHEA:47236 RHEA:47240 RHEA:43448 RHEA:47316 RHEA:47300 RHEA:47304	Homo sapiens (Human)	Very long-chain acyl-CoA dehydrogenase, mitochondrial (VLCAD) (EC 1.3.8.9) (Long-chain acyl-CoA dehydrogenase, mitochondrial) (EC 1.3.8.8)
P50544	RHEA:17721 RHEA:19181 RHEA:47232 RHEA:47228 RHEA:47236 RHEA:47240 RHEA:43448 RHEA:47316 RHEA:47296 RHEA:83051 RHEA:83055 RHEA:47300 RHEA:47432 RHEA:47448 RHEA:83023 RHEA:47304 RHEA:82939 RHEA:82951 RHEA:83155 RHEA:83159 RHEA:83207 RHEA:83223 RHEA:83291 RHEA:83335 RHEA:83371 RHEA:83387 RHEA:48188 RHEA:84463 RHEA:84467 RHEA:84471 RHEA:84475 RHEA:84595 RHEA:84599 RHEA:84603 RHEA:84607 RHEA:84611 RHEA:84619 RHEA:84623 RHEA:85107 RHEA:85123	Mus musculus (Mouse)	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial (VLCAD) (EC 1.3.8.9) (Long-chain specific acyl-CoA dehydrogenase, mitochondrial) (EC 1.3.8.8) (MVLCAD)
