Entry	Rhea ID	Organism	Protein names
Q8N5Z0	RHEA:14089 RHEA:65560 RHEA:65896 RHEA:65900 RHEA:66060 RHEA:66092 RHEA:69096 RHEA:69104 RHEA:66052 RHEA:66076 RHEA:66068 RHEA:12601 RHEA:22884 RHEA:69112 RHEA:69116 RHEA:69120 RHEA:69124 RHEA:69128 RHEA:66044 RHEA:70047	Homo sapiens (Human)	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Glycine transaminase AADAT) (EC 2.6.1.4) (Kynurenine aminotransferase II) (Kynurenine--glyoxylate transaminase AADAT) (EC 2.6.1.63) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II) (Methionine--glyoxylate transaminase AADAT) (EC 2.6.1.73)
Q8VCH0	RHEA:21564 RHEA:21036 RHEA:78895 RHEA:85327 RHEA:85331 RHEA:78639 RHEA:78567 RHEA:83127 RHEA:83083 RHEA:39131 RHEA:39147 RHEA:78899 RHEA:78583 RHEA:78599 RHEA:35279 RHEA:18161 RHEA:31091 RHEA:83095 RHEA:83099 RHEA:47400 RHEA:47444 RHEA:47460 RHEA:83331 RHEA:83367 RHEA:83383 RHEA:83399 RHEA:84391 RHEA:84311 RHEA:84903 RHEA:84835 RHEA:84715 RHEA:84839 RHEA:84451 RHEA:84699 RHEA:84703 RHEA:78903 RHEA:31183 RHEA:31087 RHEA:31203 RHEA:40343	Mus musculus (Mouse)	3-ketoacyl-CoA thiolase B, peroxisomal (EC 2.3.1.155) (EC 2.3.1.16) (EC 2.3.1.9) (Acetyl-CoA acyltransferase B) (Beta-ketothiolase B) (Peroxisomal 3-oxoacyl-CoA thiolase B)
Q921H8	RHEA:21564 RHEA:21036 RHEA:78895 RHEA:85327 RHEA:85331 RHEA:78639 RHEA:78567 RHEA:83127 RHEA:83083 RHEA:39131 RHEA:39147 RHEA:78899 RHEA:78583 RHEA:78599 RHEA:35279 RHEA:18161 RHEA:31091 RHEA:83095 RHEA:83099 RHEA:47400 RHEA:47444 RHEA:47460 RHEA:83331 RHEA:83367 RHEA:83383 RHEA:83399 RHEA:84391 RHEA:84311 RHEA:84903 RHEA:84835 RHEA:84715 RHEA:84839 RHEA:84451 RHEA:84699 RHEA:84703 RHEA:78903 RHEA:31183 RHEA:31087 RHEA:31203 RHEA:40343	Mus musculus (Mouse)	3-ketoacyl-CoA thiolase A, peroxisomal (EC 2.3.1.16) (Acetyl-CoA C-myristoyltransferase) (EC 2.3.1.155) (Acetyl-CoA acyltransferase A) (EC 2.3.1.9) (Beta-ketothiolase A) (Peroxisomal 3-oxoacyl-CoA thiolase A)
Q941D6	RHEA:67196 RHEA:67200 RHEA:67204 RHEA:67208	Arabidopsis thaliana (Mouse-ear cress)	Histone deacetylase 14, chloroplastic (EC 3.5.1.-) (N-acetylserotonin deacetylase)
Q9WVM8	RHEA:65560 RHEA:12601 RHEA:14089 RHEA:65896 RHEA:65900 RHEA:66060 RHEA:66092 RHEA:69096 RHEA:69104 RHEA:66052 RHEA:66076 RHEA:66068 RHEA:22884 RHEA:69112 RHEA:69116 RHEA:69120 RHEA:69124 RHEA:69128 RHEA:66044 RHEA:70047	Mus musculus (Mouse)	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Glycine transaminase AADAT) (EC 2.6.1.4) (Kynurenine aminotransferase II) (Kynurenine--glyoxylate transaminase AADAT) (EC 2.6.1.63) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II) (Methionine--glyoxylate transaminase AADAT) (EC 2.6.1.73)
A0A0P0ZEM1	RHEA:66860 RHEA:54076	Emericella variicolor (Aspergillus stellatus)	Stellatatriene synthase (SS) (Stellatic acid biosynthetis gene clusters protein Stl-SS) [Includes: Geranylgeranyl diphosphate synthase (GGDP synthase) (GGS) (EC 2.5.1.-); stellata-2,6,19-trien synthase (EC 4.2.3.178)]
A0A1L9WQI2	RHEA:66860 RHEA:79687	Aspergillus aculeatus (strain ATCC 16872 / CBS 172.66 / WB 5094)	Bifunctional sesterterpene synthase (Variecolin biosynthesis cluster protein A) [Includes: Geranylfarnesyl diphosphate synthase (GFDP synthase) (EC 2.5.1.-); Variecoladiene synthase (EC 4.2.3.-) (Terpene cyclase)]
K0I986	RHEA:73247 RHEA:73243	Ocimum basilicum (Sweet basil)	Flavonoid 6-O-methyltransferase 6 (ObFOMT6) (EC 2.1.1.-) (Ladanein 6-O-methyltransferase) (EC 2.1.1.-) (Scutellarein-7-methyl ether 6-O-methyltransferase) (EC 2.1.1.-)
M1KVN4	RHEA:73427 RHEA:73431 RHEA:73435 RHEA:73439	Mentha piperita (Peppermint) (Mentha aquatica x Mentha spicata)	Flavonoid-6-hydroxylase (MpF6H) (EC 1.14.14.-) (CYP450 monooxygenase CYP82D62) (Cytochrome P450 82D62)
P9WEV2	RHEA:66860 RHEA:71995	Aspergillus terreus	Preaspterpenacid I synthase sttA [Includes: Sesterterpenoid synthase (EC 4.2.3.-); Geranylfarnesyl diphosphate synthase (GFDP synthase) (EC 2.5.1.-) (Aspterpenacid biosynthesis cluster protein sttA) (Ophiobolin family sesterterpenoid biosynthesis cluster protein A)]
