Entry	Rhea ID	Organism	Protein names
Q5RC19	RHEA:38959 RHEA:78847 RHEA:85319 RHEA:85323 RHEA:78631 RHEA:40319 RHEA:83115 RHEA:83047 RHEA:39135 RHEA:39119 RHEA:78851 RHEA:78571 RHEA:78587 RHEA:38971 RHEA:40167 RHEA:40183 RHEA:83059 RHEA:86155 RHEA:86167 RHEA:86487 RHEA:86591 RHEA:86107 RHEA:87099 RHEA:87103 RHEA:87107 RHEA:84735 RHEA:84211 RHEA:84859 RHEA:69643 RHEA:84907 RHEA:84723 RHEA:84911 RHEA:84727 RHEA:84731 RHEA:78855 RHEA:40171 RHEA:40179 RHEA:40175 RHEA:40311 RHEA:40275 RHEA:40315	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Peroxisomal acyl-coenzyme A oxidase 1 (AOX) (EC 1.3.3.6) (Palmitoyl-CoA oxidase) (Peroxisomal fatty acyl-CoA oxidase) (Straight-chain acyl-CoA oxidase) [Cleaved into: Peroxisomal acyl-CoA oxidase 1, A chain; Peroxisomal acyl-CoA oxidase 1, B chain; Peroxisomal acyl-CoA oxidase 1, C chain]
Q641Y7	RHEA:32063 RHEA:35219 RHEA:35223 RHEA:62356 RHEA:47944 RHEA:48128 RHEA:68008 RHEA:70503 RHEA:70507 RHEA:82355	Rattus norvegicus (Rat)	8-oxo-dGDP phosphatase NUDT18 (EC 3.6.1.58) (EC 3.6.1.68) (EC 3.6.1.76) (2-hydroxy-dADP phosphatase) (7,8-dihydro-8-oxoguanine phosphatase) (Nucleoside diphosphate-linked moiety X motif 18) (Nudix motif 18)
Q64428	RHEA:16105 RHEA:52656 RHEA:35839 RHEA:78591 RHEA:78603 RHEA:31163 RHEA:31171 RHEA:31075 RHEA:31191 RHEA:31199 RHEA:30547 RHEA:83067 RHEA:47424 RHEA:47436 RHEA:47452 RHEA:83027 RHEA:82923 RHEA:82995 RHEA:82959 RHEA:83147 RHEA:83211 RHEA:83359 RHEA:83375 RHEA:83391 RHEA:84395 RHEA:84399 RHEA:84403 RHEA:84407 RHEA:84627 RHEA:84631 RHEA:84655 RHEA:84659 RHEA:84663 RHEA:84667 RHEA:85127 RHEA:78731 RHEA:78739 RHEA:31159 RHEA:31167 RHEA:31179 RHEA:31187 RHEA:31195 RHEA:31143 RHEA:83079 RHEA:47428 RHEA:47440 RHEA:47456 RHEA:83031 RHEA:82931 RHEA:82999 RHEA:83003 RHEA:83139 RHEA:83215 RHEA:83363 RHEA:83379 RHEA:83395 RHEA:84427 RHEA:84411 RHEA:84415 RHEA:84419 RHEA:84671 RHEA:84675 RHEA:84679 RHEA:84683 RHEA:84687 RHEA:84691 RHEA:85131 RHEA:43680 RHEA:43676 RHEA:43672	Rattus norvegicus (Rat)	Trifunctional enzyme subunit alpha, mitochondrial (Monolysocardiolipin acyltransferase) (MLCL AT) (EC 2.3.1.-) (TP-alpha) [Includes: Long-chain enoyl-CoA hydratase (LCEH) (EC 4.2.1.17); Long chain 3-hydroxyacyl-CoA dehydrogenase (LCHAD) (EC 1.1.1.211)]
Q6ZVK8	RHEA:32063 RHEA:35219 RHEA:35223 RHEA:62356 RHEA:47944 RHEA:48128 RHEA:68008 RHEA:70503 RHEA:70507 RHEA:82355	Homo sapiens (Human)	8-oxo-dGDP phosphatase NUDT18 (EC 3.6.1.58) (EC 3.6.1.68) (EC 3.6.1.76) (2-hydroxy-dADP phosphatase) (7,8-dihydro-8-oxoguanine phosphatase) (MutT homolog 3) (Nucleoside diphosphate-linked moiety X motif 18) (Nudix motif 18)
Q70VZ7	RHEA:16741 RHEA:77271 RHEA:77539 RHEA:77275 RHEA:77279 RHEA:77283 RHEA:77287 RHEA:77543 RHEA:39951 RHEA:77291 RHEA:77547 RHEA:32947 RHEA:38467 RHEA:39943 RHEA:38115 RHEA:38119 RHEA:38123 RHEA:37915 RHEA:38131 RHEA:38135 RHEA:38139 RHEA:77571 RHEA:77587 RHEA:77563 RHEA:77583 RHEA:77267 RHEA:77591 RHEA:77595 RHEA:77559 RHEA:77555 RHEA:77551	Bos taurus (Bovine)	2-acylglycerol O-acyltransferase 1 (EC 2.3.1.22) (Acyl CoA:monoacylglycerol acyltransferase 1) (MGAT1) (Monoacylglycerol O-acyltransferase 1)
Q80W94	RHEA:16741 RHEA:77539 RHEA:77275 RHEA:77283 RHEA:77287 RHEA:39951 RHEA:77291 RHEA:77543 RHEA:77547 RHEA:32947 RHEA:38467 RHEA:39943 RHEA:38115 RHEA:38119 RHEA:38123 RHEA:37915 RHEA:38131 RHEA:38135 RHEA:77571 RHEA:77579 RHEA:77587 RHEA:77563 RHEA:77583 RHEA:77267 RHEA:77591 RHEA:77595 RHEA:77627 RHEA:77575 RHEA:10868 RHEA:38219 RHEA:77271 RHEA:77279 RHEA:38019 RHEA:38127 RHEA:38139 RHEA:77615 RHEA:77631 RHEA:77635 RHEA:55340 RHEA:55344	Mus musculus (Mouse)	2-acylglycerol O-acyltransferase 2 (EC 2.3.1.20) (EC 2.3.1.22) (Acyl-CoA:monoacylglycerol acyltransferase 2) (MGAT2) (Diacylglycerol acyltransferase 2-like protein 5) (Monoacylglycerol O-acyltransferase 1-like) (Monoacylglycerol O-acyltransferase 2)
Q8BMS1	RHEA:16105 RHEA:52656 RHEA:35839 RHEA:78591 RHEA:78603 RHEA:31163 RHEA:31171 RHEA:31075 RHEA:31191 RHEA:31199 RHEA:30547 RHEA:83067 RHEA:47424 RHEA:47436 RHEA:47452 RHEA:83027 RHEA:82923 RHEA:82995 RHEA:82959 RHEA:83147 RHEA:83211 RHEA:83359 RHEA:83375 RHEA:83391 RHEA:84395 RHEA:84399 RHEA:84403 RHEA:84407 RHEA:84627 RHEA:84631 RHEA:84655 RHEA:84659 RHEA:84663 RHEA:84667 RHEA:85127 RHEA:78731 RHEA:78739 RHEA:31159 RHEA:31167 RHEA:31179 RHEA:31187 RHEA:31195 RHEA:31143 RHEA:83079 RHEA:47428 RHEA:47440 RHEA:47456 RHEA:83031 RHEA:82931 RHEA:82999 RHEA:83003 RHEA:83139 RHEA:83215 RHEA:83363 RHEA:83379 RHEA:83395 RHEA:84427 RHEA:84411 RHEA:84415 RHEA:84419 RHEA:84671 RHEA:84675 RHEA:84679 RHEA:84683 RHEA:84687 RHEA:84691 RHEA:85131 RHEA:43680 RHEA:43676 RHEA:43672	Mus musculus (Mouse)	Trifunctional enzyme subunit alpha, mitochondrial (Monolysocardiolipin acyltransferase) (MLCL AT) (EC 2.3.1.-) (TP-alpha) [Includes: Long-chain enoyl-CoA hydratase (LCEH) (EC 4.2.1.17); Long chain 3-hydroxyacyl-CoA dehydrogenase (LCHAD) (EC 1.1.1.211)]
Q8HYL8	RHEA:38959 RHEA:38959 RHEA:78847 RHEA:85319 RHEA:85323 RHEA:78631 RHEA:40319 RHEA:83115 RHEA:83047 RHEA:39135 RHEA:39119 RHEA:78851 RHEA:78571 RHEA:78587 RHEA:38971 RHEA:40167 RHEA:40167 RHEA:40183 RHEA:83059 RHEA:86155 RHEA:86167 RHEA:86487 RHEA:86591 RHEA:86107 RHEA:87099 RHEA:87103 RHEA:87107 RHEA:84735 RHEA:84211 RHEA:84859 RHEA:69643 RHEA:84907 RHEA:84723 RHEA:84911 RHEA:84727 RHEA:84731 RHEA:78855 RHEA:40171 RHEA:40179 RHEA:40175 RHEA:40311 RHEA:40275 RHEA:40315	Phascolarctos cinereus (Koala)	Peroxisomal acyl-coenzyme A oxidase 1 (AOX) (EC 1.3.3.6) (Palmitoyl-CoA oxidase) (Peroxisomal fatty acyl-CoA oxidase) (Straight-chain acyl-CoA oxidase)
Q91ZV4	RHEA:16741 RHEA:77271 RHEA:77539 RHEA:77275 RHEA:77279 RHEA:77283 RHEA:77287 RHEA:77543 RHEA:39951 RHEA:77291 RHEA:77547 RHEA:32947 RHEA:38467 RHEA:39943 RHEA:38115 RHEA:38119 RHEA:38123 RHEA:37915 RHEA:38131 RHEA:38135 RHEA:38139 RHEA:77571 RHEA:77587 RHEA:77563 RHEA:77583 RHEA:77267 RHEA:77591 RHEA:77595 RHEA:77559 RHEA:77555 RHEA:77551	Mus musculus (Mouse)	2-acylglycerol O-acyltransferase 1 (EC 2.3.1.22) (Acyl-CoA:monoacylglycerol acyltransferase 1) (MGAT1) (Diacylglycerol acyltransferase 2-like protein 1) (Monoacylglycerol O-acyltransferase 1)
Q95LA2	RHEA:69819 RHEA:74111 RHEA:31979 RHEA:24468	Canis lupus familiaris (Dog) (Canis familiaris)	Flavin-containing monooxygenase 1 (EC 1.14.13.148) (EC 1.14.13.8) (Dimethylaniline monooxygenase [N-oxide-forming] 1) (Dimethylaniline oxidase 1) (Hepatic flavin-containing monooxygenase 1) (FMO 1) (Trimethylamine monooxygenase)
