Entry	Rhea ID	Organism	Protein names
Q0T624	RHEA:34947	Shigella flexneri serotype 5b (strain 8401)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
Q0TJ57	RHEA:34947	Escherichia coli O6:K15:H31 (strain 536 / UPEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
Q1RDK7	RHEA:34947	Escherichia coli (strain UTI89 / UPEC)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
Q32HQ1	RHEA:34947	Shigella dysenteriae serotype 1 (strain Sd197)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
Q48MQ6	RHEA:34947	Pseudomonas savastanoi pv. phaseolicola (strain 1448A / Race 6) (Pseudomonas syringae pv. phaseolicola (strain 1448A / Race 6))	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
Q4ZXR9	RHEA:34947	Pseudomonas syringae pv. syringae (strain B728a)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
Q6FFZ5	RHEA:34947	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
Q7CWX2	RHEA:34947	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
Q83LK7	RHEA:34947	Shigella flexneri	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
Q8XAU5	RHEA:34947	Escherichia coli O157:H7	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
Q9A4N4	RHEA:34947	Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15) (Caulobacter crescentus)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
