Entry	Rhea ID	Organism	Protein names
A0A1L9WN37	RHEA:12240	Aspergillus aculeatus (strain ATCC 16872 / CBS 172.66 / WB 5094)	6-methylsalicylic acid synthase acuA (6MSAS) (EC 2.3.1.165) (Aculin biosynthesis cluster protein A) (Non-reducing polyketide synthase acuA)
B5B0J6	RHEA:27329	Klebsiella oxytoca	FAD-dependent urate hydroxylase (EC 1.14.13.113)
B6D1N4	RHEA:27329	Klebsiella pneumoniae	FAD-dependent urate hydroxylase (EC 1.14.13.113)
O13302	RHEA:23632	Ajellomyces capsulatus (Darling's disease fungus) (Histoplasma capsulatum)	Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase) (NAD(+)-specific ICDH)
O60078	RHEA:21640	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	Probable prephenate dehydrogenase [NADP(+)] (PRDH) (EC 1.3.1.13)
O94229	RHEA:23632	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase) (NAD(+)-specific ICDH)
O94230	RHEA:23632	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	Isocitrate dehydrogenase [NAD] subunit 2, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase) (NAD(+)-specific ICDH)
P20049	RHEA:21640	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Prephenate dehydrogenase [NADP(+)] (PRDH) (EC 1.3.1.13)
Q54970	RHEA:20848	Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)	Pyruvate oxidase (EC 1.2.3.3) (Pyruvic oxidase) (POX)
Q54B68	RHEA:23632	Dictyostelium discoideum (Social amoeba)	Isocitrate dehydrogenase [NAD] regulatory subunit B, mitochondrial (EC 1.1.1.41)
Q55BI2	RHEA:23632	Dictyostelium discoideum (Social amoeba)	Isocitrate dehydrogenase [NAD] regulatory subunit A, mitochondrial (EC 1.1.1.41)
