Entry	Rhea ID	Organism	Protein names
Q3U0P5	RHEA:36799 RHEA:35207 RHEA:22156 RHEA:64876	Mus musculus (Mouse)	Ectonucleoside triphosphate diphosphohydrolase 6 (NTPDase 6) (EC 3.6.1.6) (CD39 antigen-like 2)
Q42560	RHEA:10336	Arabidopsis thaliana (Mouse-ear cress)	Aconitate hydratase 1 (Aconitase 1) (EC 4.2.1.3) (Citrate hydro-lyase 1)
Q45FY6	RHEA:17973 RHEA:25424	Sus scrofa (Pig)	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)
Q4WLN1	RHEA:10336 RHEA:26101	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase) (Homocitrate dehydratase) (EC 4.2.1.-)
Q5D1D6	RHEA:19669 RHEA:22156	Chlorocebus aethiops (Green monkey) (Cercopithecus aethiops)	Guanylate-binding protein 1 (EC 3.6.1.-) (EC 3.6.5.-) (GTP-binding protein 1) (GBP-1) (Guanine nucleotide-binding protein 1) (Interferon-induced guanylate-binding protein 1)
Q5RBE1	RHEA:19669 RHEA:22156	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Guanylate-binding protein 1 (EC 3.6.1.-) (EC 3.6.5.-) (GTP-binding protein 1) (GBP-1) (Guanine nucleotide-binding protein 1) (Interferon-induced guanylate-binding protein 1)
Q63270	RHEA:10336	Rattus norvegicus (Rat)	Cytoplasmic aconitate hydratase (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase) (Iron regulatory protein 1) (IRP1) (Iron-responsive element-binding protein 1) (IRE-BP 1)
Q6LDD9	RHEA:17973 RHEA:25424	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)
Q6P6S9	RHEA:36799 RHEA:22156 RHEA:64876 RHEA:35207 RHEA:64880 RHEA:61436	Rattus norvegicus (Rat)	Ectonucleoside triphosphate diphosphohydrolase 5 (NTPDase 5) (EC 3.6.1.6) (Guanosine-diphosphatase ENTPD5) (GDPase ENTPD5) (Uridine-diphosphatase ENTPD5) (UDPase ENTPD5)
Q6WIT9	RHEA:17973 RHEA:25424	Canis lupus familiaris (Dog) (Canis familiaris)	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)
Q79FW0	RHEA:16201 RHEA:15869	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	Bifunctional aminodeoxychorismate lyase / D-amino acid transaminase (Bifunctional ADCL/DAAT) (EC 2.6.1.21) (EC 4.1.3.38)
Q7A4T2	RHEA:23680 RHEA:36799 RHEA:19669 RHEA:13065 RHEA:22156 RHEA:61436	Staphylococcus aureus (strain N315)	Nucleoside triphosphate/diphosphate phosphatase (EC 3.6.1.15) (EC 3.6.1.6) (Nucleoside tri- and diphosphatase) (Ntdp)
Q8I3X4	RHEA:27646 RHEA:13233 RHEA:27738 RHEA:27750 RHEA:30643	Plasmodium falciparum (isolate 3D7)	Purine nucleoside phosphorylase (EC 2.4.2.1) (PfPNP) (S-methyl-5'-thioinosine phosphorylase) (EC 2.4.2.44)
Q8K4Y7	RHEA:36799 RHEA:64876 RHEA:22156 RHEA:35207	Rattus norvegicus (Rat)	Soluble calcium-activated nucleotidase 1 (SCAN-1) (EC 3.6.1.6) (Apyrase homolog)
